DateHeure,Ville,Latitude,Longitude,Temperature,Humidite,Pression,VitesseVent,MeteoDescription,AQI,NO2,O3,PM10,PM2_5,JeuDonnees
2026-05-02 18:09:19.481203,Rabat,34.0209,-6.8416,20.37,68.0,1017.0,3.09,scattered clouds,2.0,1.68,99.68,6.56,3.9,Entrainement
2026-05-02 18:31:50.000000,Casablanca,33.5731,-7.5898,19.13,63.0,1017.0,2.57,few clouds,2.0,1.81,97.4,7.53,2.99,Entrainement
2026-05-02 18:31:51.000000,Tanger,35.7595,-5.834,21.64,68.0,1016.0,4.12,scattered clouds,2.0,2.5,93.94,5.64,2.95,Entrainement
2026-05-02 18:31:53.000000,Karia Ba Mohamed,34.3667,-5.2139,19.31,60.0,1015.0,6.5,overcast clouds,2.0,1.0,84.51,8.05,4.58,Entrainement
2026-05-02 18:31:54.000000,Fes,34.0331,-5.0003,21.14,73.0,1016.0,3.6,scattered clouds,2.0,1.12,79.35,8.67,5.32,Entrainement
2026-05-02 19:02:50.000000,Casablanca,33.5731,-7.5898,18.95,63.0,1017.0,3.6,scattered clouds,3.0,1.33,101.21,8.37,3.75,Entrainement
2026-05-02 19:02:58.000000,Rabat,34.0209,-6.8416,19.37,68.0,1017.0,4.12,scattered clouds,2.0,2.17,97.71,6.15,3.46,Entrainement
2026-05-02 19:03:05.000000,Marrakech,31.6295,-7.9811,26.98,41.0,1013.0,3.6,scattered clouds,2.0,0.67,98.5,27.85,11.2,Entrainement
2026-05-02 19:03:12.000000,Fes,34.0331,-5.0003,22.08,68.0,1014.0,3.09,scattered clouds,2.0,0.83,82.9,8.9,5.46,Entrainement
2026-05-02 19:09:29.365778,Rabat,34.0209,-6.8416,19.37,68.0,1017.0,4.12,scattered clouds,2.0,2.17,97.71,6.15,3.46,Entrainement
2026-05-02 19:09:29.365778,Tanger,35.7595,-5.834,21.74,68.0,1016.0,5.14,scattered clouds,3.0,0.74,113.66,7.22,3.13,Entrainement
2026-05-02 19:09:29.365778,Marrakech,31.6295,-7.9811,26.98,41.0,1013.0,3.6,scattered clouds,2.0,0.67,98.5,27.85,11.2,Entrainement
2026-05-02 19:09:29.365778,Agadir,30.4278,-9.5981,23.06,54.0,1013.0,6.7,scattered clouds,2.0,0.24,92.23,7.99,2.98,Entrainement
2026-05-02 19:31:56.000000,Casablanca,33.5731,-7.5898,18.07,72.0,1017.0,2.06,clear sky,2.0,2.03,94.35,7.87,2.99,Entrainement
2026-05-02 19:31:57.000000,Tanger,35.7595,-5.834,19.64,77.0,1016.0,3.09,broken clouds,2.0,2.64,90.82,5.42,2.67,Entrainement
2026-05-02 19:31:59.000000,Karia Ba Mohamed,34.3667,-5.2139,17.67,69.0,1017.0,4.04,light rain,2.0,1.19,81.77,7.76,4.35,Entrainement
2026-05-02 19:32:00.000000,Fes,34.0331,-5.0003,20.14,77.0,1017.0,3.09,light rain,2.0,1.45,76.14,8.46,5.17,Entrainement
2026-05-02 20:03:18.000000,Casablanca,33.5731,-7.5898,18.95,63.0,1017.0,2.57,few clouds,2.0,1.71,98.15,8.09,3.45,Entrainement
2026-05-02 20:03:24.000000,Rabat,34.0209,-6.8416,18.37,72.0,1017.0,2.06,broken clouds,2.0,2.5,93.94,5.64,2.95,Entrainement
2026-05-02 20:03:31.000000,Marrakech,31.6295,-7.9811,25.97,47.0,1014.0,4.12,scattered clouds,2.0,1.02,93.41,26.47,10.83,Entrainement
2026-05-02 20:03:37.000000,Fes,34.0331,-5.0003,21.08,73.0,1016.0,3.09,scattered clouds,2.0,1.12,79.35,8.67,5.32,Entrainement
2026-05-02 20:32:02.000000,Casablanca,33.5731,-7.5898,18.07,72.0,1018.0,2.06,broken clouds,2.0,2.0,91.93,8.2,3.02,Entrainement
2026-05-02 20:32:04.000000,Tanger,35.7595,-5.834,19.64,77.0,1017.0,2.06,broken clouds,2.0,2.59,88.42,5.37,2.53,Entrainement
2026-05-02 20:32:05.000000,Karia Ba Mohamed,34.3667,-5.2139,16.77,71.0,1018.0,2.46,light rain,2.0,1.33,79.27,7.56,4.14,Entrainement
2026-05-02 20:32:06.000000,Fes,34.0331,-5.0003,19.14,82.0,1018.0,4.12,light rain,2.0,1.45,76.14,8.46,5.17,Entrainement
2026-05-02 21:03:47.000000,Casablanca,33.5731,-7.5898,17.89,72.0,1018.0,2.06,clear sky,2.0,2.02,95.23,8.38,3.38,Entrainement
2026-05-02 21:03:56.000000,Rabat,34.0209,-6.8416,17.37,77.0,1018.0,2.06,broken clouds,2.0,2.64,90.82,5.42,2.67,Entrainement
2026-05-02 21:04:03.000000,Marrakech,31.6295,-7.9811,22.98,49.0,1015.0,5.14,scattered clouds,2.0,1.32,89.96,25.45,10.54,Entrainement
2026-05-02 21:04:11.000000,Fes,34.0331,-5.0003,20.1,77.0,1017.0,3.09,broken clouds,2.0,1.45,76.14,8.46,5.17,Entrainement
2026-05-02 21:32:08.000000,Casablanca,33.5731,-7.5898,18.07,72.0,1018.0,1.54,broken clouds,2.0,2.0,91.93,8.2,3.02,Entrainement
2026-05-02 21:32:09.000000,Tanger,35.7595,-5.834,18.64,77.0,1017.0,2.57,clear sky,2.0,2.57,85.51,5.4,2.51,Entrainement
2026-05-02 21:32:11.000000,Karia Ba Mohamed,34.3667,-5.2139,15.98,74.0,1018.0,2.17,broken clouds,2.0,1.53,71.52,7.23,3.93,Entrainement
2026-05-02 21:32:12.000000,Fes,34.0331,-5.0003,18.14,88.0,1018.0,4.12,light rain,2.0,1.91,68.13,7.93,4.87,Entrainement
2026-05-02 22:04:18.000000,Casablanca,33.5731,-7.5898,17.89,72.0,1019.0,2.06,broken clouds,2.0,2.05,92.88,8.59,3.3,Entrainement
2026-05-02 22:04:26.000000,Rabat,34.0209,-6.8416,17.37,82.0,1019.0,1.54,broken clouds,2.0,2.59,88.42,5.37,2.53,Entrainement
2026-05-02 22:04:33.000000,Marrakech,31.6295,-7.9811,20.98,52.0,1017.0,5.14,scattered clouds,2.0,1.51,88.01,24.51,10.2,Entrainement
2026-05-02 22:04:40.000000,Fes,34.0331,-5.0003,18.08,88.0,1018.0,4.12,light rain,2.0,1.69,74.06,8.23,4.99,Entrainement
2026-05-03 11:11:59.000000,Casablanca,33.5731,-7.5898,20.78,64.0,1017.0,1.03,broken clouds,2.0,1.08,88.59,12.81,5.05,Entrainement
2026-05-03 11:12:06.000000,Rabat,34.0209,-6.8416,20.35,77.0,1017.0,0.0,broken clouds,2.0,1.78,88.04,8.67,4.86,Entrainement
2026-05-03 11:12:12.000000,Marrakech,31.6295,-7.9811,19.98,64.0,1016.0,1.54,few clouds,2.0,0.73,90.96,25.97,10.63,Entrainement
2026-05-03 11:12:19.000000,Fes,34.0331,-5.0003,16.08,100.0,1016.0,1.54,broken clouds,2.0,0.53,71.32,9.97,4.96,Entrainement
2026-05-03 11:23:34.000000,Casablanca,33.5731,-7.5898,22.02,60.0,1017.0,2.06,scattered clouds,2.0,0.7,91.0,10.9,4.58,Entrainement
2026-05-03 11:23:35.000000,Tanger,35.7595,-5.834,19.64,73.0,1016.0,4.12,scattered clouds,2.0,1.12,92.41,8.52,5.1,Entrainement
2026-05-03 11:23:36.000000,Karia Ba Mohamed,34.3667,-5.2139,21.77,47.0,1016.0,2.1,scattered clouds,2.0,0.87,73.71,8.96,4.76,Entrainement
2026-05-03 11:23:38.000000,Fes,34.0331,-5.0003,17.14,94.0,1016.0,1.54,broken clouds,2.0,0.34,74.97,10.65,4.91,Entrainement
2026-05-03 12:12:26.000000,Casablanca,33.5731,-7.5898,21.01,64.0,1017.0,2.06,scattered clouds,2.0,0.68,92.52,12.18,5.1,Entrainement
2026-05-03 12:12:33.000000,Rabat,34.0209,-6.8416,21.37,68.0,1017.0,2.57,broken clouds,2.0,1.12,92.41,8.52,5.1,Entrainement
2026-05-03 12:12:40.000000,Marrakech,31.6295,-7.9811,21.98,56.0,1015.0,2.57,clear sky,2.0,0.41,94.9,25.13,10.19,Entrainement
2026-05-03 12:12:47.000000,Fes,34.0331,-5.0003,17.08,94.0,1016.0,1.54,broken clouds,2.0,0.34,74.97,10.65,4.91,Entrainement
2026-05-03 12:23:39.000000,Casablanca,33.5731,-7.5898,22.02,64.0,1017.0,3.6,scattered clouds,2.0,0.57,93.14,11.07,5.03,Entrainement
2026-05-03 12:23:42.000000,Tanger,35.7595,-5.834,20.64,68.0,1016.0,3.09,scattered clouds,2.0,0.89,93.33,8.48,5.38,Entrainement
2026-05-03 12:23:43.000000,Karia Ba Mohamed,34.3667,-5.2139,22.98,43.0,1015.0,2.75,scattered clouds,2.0,0.74,74.35,8.74,4.67,Entrainement
2026-05-03 12:23:45.000000,Fes,34.0331,-5.0003,17.14,88.0,1015.0,1.54,broken clouds,2.0,0.28,75.34,10.69,4.87,Entrainement
2026-05-03 13:12:53.000000,Casablanca,33.5731,-7.5898,21.84,62.0,1016.0,3.6,scattered clouds,2.0,0.54,94.69,12.17,5.48,Entrainement
2026-05-03 13:12:59.000000,Rabat,34.0209,-6.8416,21.37,68.0,1017.0,3.09,broken clouds,2.0,0.89,93.33,8.48,5.38,Entrainement
2026-05-03 13:13:06.000000,Marrakech,31.6295,-7.9811,22.98,53.0,1015.0,1.54,clear sky,2.0,0.34,96.48,24.82,10.04,Entrainement
2026-05-03 13:13:12.000000,Fes,34.0331,-5.0003,17.08,88.0,1015.0,1.54,broken clouds,2.0,0.28,75.34,10.69,4.87,Entrainement
2026-05-03 13:23:47.000000,Casablanca,33.5731,-7.5898,20.74,68.0,1016.0,4.12,scattered clouds,2.0,0.54,89.11,9.14,3.92,Entrainement
2026-05-03 13:23:49.000000,Tanger,35.7595,-5.834,20.64,68.0,1015.0,5.14,scattered clouds,2.0,0.68,92.97,7.87,5.28,Entrainement
2026-05-03 13:23:50.000000,Karia Ba Mohamed,34.3667,-5.2139,23.96,42.0,1014.0,3.38,overcast clouds,2.0,0.43,82.91,9.34,5.17,Entrainement
2026-05-03 13:23:52.000000,Fes,34.0331,-5.0003,20.14,77.0,1014.0,1.54,broken clouds,2.0,0.31,80.61,14.06,5.51,Entrainement
2026-05-03 14:13:19.000000,Casablanca,33.5731,-7.5898,21.66,64.0,1016.0,3.58,overcast clouds,2.0,0.44,95.6,11.12,5.3,Entrainement
2026-05-03 14:13:26.000000,Rabat,34.0209,-6.8416,22.37,64.0,1016.0,4.12,broken clouds,2.0,0.71,93.3,7.89,5.19,Entrainement
2026-05-03 14:13:33.000000,Marrakech,31.6295,-7.9811,23.98,46.0,1014.0,2.57,clear sky,2.0,0.3,98.28,22.69,8.98,Entrainement
2026-05-03 14:13:40.000000,Fes,34.0331,-5.0003,18.08,88.0,1014.0,1.54,broken clouds,2.0,0.26,78.97,11.91,5.08,Entrainement
2026-05-03 14:17:22.646394,Rabat,34.0209,-6.8416,22.37,64.0,1016.0,4.12,broken clouds,2.0,0.71,93.3,7.89,5.19,Entrainement
2026-05-03 14:17:22.646394,Marrakech,31.6295,-7.9811,23.98,46.0,1014.0,2.57,clear sky,2.0,0.3,98.28,22.69,8.98,Entrainement
2026-05-03 14:17:22.646394,Agadir,30.4278,-9.5981,23.06,64.0,1014.0,4.22,overcast clouds,2.0,0.16,86.84,12.37,4.14,Entrainement
2026-05-03 14:17:22.646394,Tanger,35.7595,-5.834,20.74,68.0,1015.0,4.12,scattered clouds,2.0,0.34,83.45,3.03,1.36,Entrainement
2026-05-03 14:23:53.000000,Casablanca,33.5731,-7.5898,20.74,64.0,1016.0,3.6,scattered clouds,2.0,0.46,88.73,8.08,3.57,Entrainement
2026-05-03 14:23:55.000000,Tanger,35.7595,-5.834,20.64,60.0,1015.0,5.14,scattered clouds,2.0,0.58,90.73,7.02,4.74,Entrainement
2026-05-03 14:23:56.000000,Karia Ba Mohamed,34.3667,-5.2139,24.59,41.0,1014.0,4.1,overcast clouds,2.0,0.35,85.8,8.84,5.08,Entrainement
2026-05-03 14:23:58.000000,Fes,34.0331,-5.0003,20.14,72.0,1013.0,1.03,broken clouds,2.0,0.25,83.9,12.03,5.32,Entrainement
2026-05-03 15:13:46.000000,Casablanca,33.5731,-7.5898,21.01,64.0,1015.0,4.02,scattered clouds,2.0,0.43,90.02,8.57,3.89,Entrainement
2026-05-03 15:13:53.000000,Rabat,34.0209,-6.8416,23.37,64.0,1016.0,3.09,broken clouds,2.0,0.58,90.73,7.02,4.74,Entrainement
2026-05-03 15:14:01.000000,Marrakech,31.6295,-7.9811,26.98,44.0,1013.0,1.54,clear sky,2.0,0.28,97.83,23.28,8.96,Entrainement
2026-05-03 15:14:08.000000,Fes,34.0331,-5.0003,20.08,72.0,1013.0,2.06,broken clouds,2.0,0.25,83.9,12.03,5.32,Entrainement
2026-05-03 15:17:31.930040,Rabat,34.0209,-6.8416,23.37,64.0,1016.0,3.09,broken clouds,2.0,0.58,90.73,7.02,4.74,Entrainement
2026-05-03 15:17:31.930040,Marrakech,31.6295,-7.9811,26.98,44.0,1013.0,1.54,clear sky,2.0,0.28,97.83,23.28,8.96,Entrainement
2026-05-03 15:17:31.930040,Tanger,35.7595,-5.834,20.74,68.0,1015.0,4.63,scattered clouds,2.0,0.3,83.82,3.06,1.46,Entrainement
2026-05-03 15:17:31.930040,Agadir,30.4278,-9.5981,24.06,61.0,1013.0,4.63,overcast clouds,2.0,0.15,84.86,11.12,4.01,Entrainement
2026-05-03 15:24:01.000000,Casablanca,33.5731,-7.5898,20.96,64.0,1015.0,3.6,scattered clouds,2.0,0.47,87.68,7.38,3.27,Entrainement
2026-05-03 15:24:03.000000,Tanger,35.7595,-5.834,19.64,68.0,1014.0,4.12,scattered clouds,2.0,0.59,89.6,6.53,4.41,Entrainement
2026-05-03 15:24:06.000000,Karia Ba Mohamed,34.3667,-5.2139,24.76,42.0,1013.0,4.49,overcast clouds,2.0,0.36,85.75,8.41,5.0,Entrainement
2026-05-03 15:24:08.000000,Fes,34.0331,-5.0003,21.14,68.0,1013.0,1.03,broken clouds,2.0,0.24,84.68,10.01,5.06,Entrainement
2026-05-03 16:17:22.814384,Rabat,34.0209,-6.8416,22.37,68.0,1015.0,3.6,broken clouds,2.0,0.59,89.6,6.53,4.41,Entrainement
2026-05-03 16:17:22.814384,Marrakech,31.6295,-7.9811,26.98,41.0,1012.0,2.57,clear sky,2.0,0.31,97.7,25.3,9.53,Entrainement
2026-05-03 16:17:22.814384,Tanger,35.7595,-5.834,19.74,68.0,1015.0,4.12,scattered clouds,2.0,0.32,83.83,2.91,1.34,Entrainement
2026-05-03 16:17:22.814384,Agadir,30.4278,-9.5981,23.06,57.0,1012.0,3.46,overcast clouds,2.0,0.16,83.61,10.08,3.72,Entrainement
2026-05-03 16:20:40.000000,Casablanca,33.5731,-7.5898,20.78,64.0,1015.0,3.6,scattered clouds,2.0,0.46,88.68,7.98,3.64,Entrainement
2026-05-03 16:20:47.000000,Rabat,34.0209,-6.8416,22.37,68.0,1015.0,3.6,broken clouds,2.0,0.59,89.6,6.53,4.41,Entrainement
2026-05-03 16:20:55.000000,Marrakech,31.6295,-7.9811,26.98,41.0,1012.0,2.57,clear sky,2.0,0.31,97.7,25.3,9.53,Entrainement
2026-05-03 16:21:02.000000,Fes,34.0331,-5.0003,21.08,68.0,1013.0,1.03,broken clouds,2.0,0.24,84.68,10.01,5.06,Entrainement
2026-05-03 16:24:09.000000,Casablanca,33.5731,-7.5898,20.74,64.0,1015.0,3.09,scattered clouds,2.0,0.53,86.91,6.65,2.86,Entrainement
2026-05-03 16:24:11.000000,Tanger,35.7595,-5.834,19.64,73.0,1014.0,4.63,broken clouds,2.0,0.76,88.99,6.11,4.08,Entrainement
2026-05-03 16:24:12.000000,Karia Ba Mohamed,34.3667,-5.2139,24.73,44.0,1013.0,3.89,overcast clouds,2.0,0.48,84.04,8.08,4.97,Entrainement
2026-05-03 16:24:13.000000,Fes,34.0331,-5.0003,21.14,64.0,1013.0,2.06,broken clouds,2.0,0.36,82.93,8.47,4.95,Entrainement
2026-05-03 17:17:34.960098,Marrakech,31.6295,-7.9811,27.97,36.0,1012.0,1.54,clear sky,2.0,0.4,98.22,27.34,10.13,Entrainement
2026-05-03 17:17:34.960098,Rabat,34.0209,-6.8416,21.35,73.0,1015.0,4.12,broken clouds,2.0,0.76,88.99,6.11,4.08,Entrainement
2026-05-03 17:17:34.960098,Agadir,30.4278,-9.5981,24.06,55.0,1011.0,4.49,overcast clouds,2.0,0.17,82.64,8.65,3.2,Entrainement
2026-05-03 17:17:34.960098,Tanger,35.7595,-5.834,19.75,73.0,1014.0,4.63,broken clouds,2.0,0.35,84.81,2.81,1.23,Entrainement
2026-05-03 17:21:08.000000,Casablanca,33.5731,-7.5898,21.01,64.0,1015.0,3.09,scattered clouds,2.0,0.55,88.09,7.4,3.3,Entrainement
2026-05-03 17:21:14.000000,Rabat,34.0209,-6.8416,21.37,73.0,1015.0,4.12,broken clouds,2.0,0.76,88.99,6.11,4.08,Entrainement
2026-05-03 17:21:20.000000,Marrakech,31.6295,-7.9811,27.97,36.0,1012.0,1.54,clear sky,2.0,0.4,98.22,27.34,10.13,Entrainement
2026-05-03 17:21:27.000000,Fes,34.0331,-5.0003,21.08,64.0,1013.0,2.06,broken clouds,2.0,0.36,82.93,8.47,4.95,Entrainement
2026-05-03 17:27:04.000000,Casablanca,33.5731,-7.5898,20.18,60.0,1015.0,3.09,scattered clouds,2.0,0.69,86.18,6.29,2.53,Entrainement
2026-05-03 17:27:06.000000,Tanger,35.7595,-5.834,18.64,77.0,1014.0,4.12,broken clouds,2.0,1.14,87.58,5.8,3.78,Entrainement
2026-05-03 17:27:07.000000,Karia Ba Mohamed,34.3667,-5.2139,24.21,46.0,1013.0,5.19,overcast clouds,2.0,0.74,79.77,7.6,4.81,Entrainement
2026-05-03 17:27:09.000000,Fes,34.0331,-5.0003,21.14,68.0,1013.0,2.57,broken clouds,2.0,0.62,78.7,7.6,4.85,Entrainement
2026-05-03 18:17:44.404501,Marrakech,31.6295,-7.9811,27.98,34.0,1012.0,2.06,clear sky,2.0,0.55,97.82,28.8,10.51,Entrainement
2026-05-03 18:17:44.404501,Rabat,34.0209,-6.8416,20.37,77.0,1015.0,3.6,broken clouds,2.0,1.14,87.58,5.8,3.78,Entrainement
2026-05-03 18:17:44.404501,Agadir,30.4278,-9.5981,23.06,55.0,1011.0,5.11,overcast clouds,2.0,0.18,81.49,7.32,2.62,Entrainement
2026-05-03 18:17:44.404501,Tanger,35.7595,-5.834,19.74,73.0,1014.0,4.12,broken clouds,2.0,0.45,86.06,2.72,1.14,Entrainement
2026-05-03 18:21:34.000000,Casablanca,33.5731,-7.5898,20.01,60.0,1015.0,3.09,scattered clouds,2.0,0.72,87.28,7.01,2.97,Entrainement
2026-05-03 18:21:42.000000,Rabat,34.0209,-6.8416,20.37,77.0,1015.0,3.6,broken clouds,2.0,1.14,87.58,5.8,3.78,Entrainement
2026-05-03 18:21:53.000000,Marrakech,31.6295,-7.9811,27.98,34.0,1012.0,2.06,clear sky,2.0,0.55,97.82,28.8,10.51,Entrainement
2026-05-03 18:22:00.000000,Fes,34.0331,-5.0003,21.08,68.0,1013.0,2.57,broken clouds,2.0,0.62,78.7,7.6,4.85,Entrainement
2026-05-03 18:27:10.000000,Casablanca,33.5731,-7.5898,19.7,64.0,1015.0,2.68,scattered clouds,2.0,0.91,85.88,6.09,2.3,Entrainement
2026-05-03 18:27:12.000000,Tanger,35.7595,-5.834,18.64,77.0,1014.0,4.12,broken clouds,2.0,1.64,84.89,5.29,3.3,Entrainement
2026-05-03 18:27:14.000000,Karia Ba Mohamed,34.3667,-5.2139,21.59,60.0,1013.0,7.17,overcast clouds,2.0,0.96,75.62,7.04,4.5,Entrainement
2026-05-03 18:27:15.000000,Fes,34.0331,-5.0003,21.14,68.0,1013.0,1.54,broken clouds,2.0,0.89,75.21,7.05,4.62,Entrainement
2026-05-03 19:17:54.481706,Tanger,35.7595,-5.834,18.74,77.0,1014.0,4.12,broken clouds,2.0,0.56,87.06,2.62,1.05,Entrainement
2026-05-03 19:17:54.481706,Marrakech,31.6295,-7.9811,26.98,36.0,1012.0,2.06,scattered clouds,2.0,0.71,96.56,28.95,10.48,Entrainement
2026-05-03 19:17:54.481706,Rabat,34.0209,-6.8416,19.37,82.0,1015.0,3.09,broken clouds,2.0,1.64,84.89,5.29,3.3,Entrainement
2026-05-03 19:17:54.481706,Agadir,30.4278,-9.5981,22.06,58.0,1011.0,4.53,overcast clouds,2.0,0.19,81.03,6.46,2.19,Entrainement
2026-05-03 19:22:07.000000,Casablanca,33.5731,-7.5898,19.49,64.0,1015.0,2.68,scattered clouds,2.0,0.92,86.68,6.72,2.7,Entrainement
2026-05-03 19:22:15.000000,Rabat,34.0209,-6.8416,19.37,82.0,1015.0,3.09,broken clouds,2.0,1.64,84.89,5.29,3.3,Entrainement
2026-05-03 19:22:24.000000,Marrakech,31.6295,-7.9811,26.98,36.0,1012.0,2.06,scattered clouds,2.0,0.71,96.56,28.95,10.48,Entrainement
2026-05-03 19:22:35.000000,Fes,34.0331,-5.0003,21.08,68.0,1013.0,1.54,broken clouds,2.0,0.89,75.21,7.05,4.62,Entrainement
2026-05-03 19:27:17.000000,Casablanca,33.5731,-7.5898,19.13,70.0,1016.0,2.57,scattered clouds,2.0,1.37,83.84,6.19,2.17,Entrainement
2026-05-03 19:27:18.000000,Tanger,35.7595,-5.834,17.64,82.0,1015.0,3.09,broken clouds,2.0,2.13,80.96,4.71,2.76,Entrainement
2026-05-03 19:27:20.000000,Karia Ba Mohamed,34.3667,-5.2139,19.77,68.0,1014.0,5.36,broken clouds,2.0,1.12,71.89,6.55,4.12,Entrainement
2026-05-03 19:27:22.000000,Fes,34.0331,-5.0003,20.14,72.0,1014.0,2.06,broken clouds,2.0,1.15,71.1,6.62,4.32,Entrainement
2026-05-03 20:17:38.108356,Agadir,30.4278,-9.5981,19.06,63.0,1012.0,3.14,overcast clouds,2.0,0.21,81.31,6.09,1.93,Entrainement
2026-05-03 20:17:38.108356,Rabat,34.0209,-6.8416,18.37,88.0,1016.0,2.06,broken clouds,2.0,2.13,80.96,4.71,2.76,Entrainement
2026-05-03 20:17:38.108356,Marrakech,31.6295,-7.9811,26.0,38.0,1013.0,2.57,scattered clouds,2.0,1.05,92.91,28.44,10.28,Entrainement
2026-05-03 20:17:38.108356,Tanger,35.7595,-5.834,17.74,82.0,1015.0,3.09,broken clouds,2.0,0.9,85.78,2.65,1.03,Entrainement
2026-05-03 20:22:42.000000,Casablanca,33.5731,-7.5898,18.95,70.0,1016.0,2.57,scattered clouds,2.0,1.31,84.3,6.69,2.52,Entrainement
2026-05-03 20:22:48.000000,Rabat,34.0209,-6.8416,18.37,88.0,1016.0,2.06,broken clouds,2.0,2.13,80.96,4.71,2.76,Entrainement
2026-05-03 20:22:54.000000,Marrakech,31.6295,-7.9811,25.98,41.0,1013.0,3.6,scattered clouds,2.0,1.05,92.91,28.44,10.28,Entrainement
2026-05-03 20:23:00.000000,Fes,34.0331,-5.0003,20.08,72.0,1014.0,2.06,broken clouds,2.0,1.15,71.1,6.62,4.32,Entrainement
2026-05-03 20:27:23.000000,Casablanca,33.5731,-7.5898,18.07,77.0,1017.0,2.57,scattered clouds,2.0,1.81,82.05,6.7,2.18,Entrainement
2026-05-03 20:27:25.000000,Tanger,35.7595,-5.834,17.64,82.0,1016.0,2.06,broken clouds,2.0,2.44,78.37,4.39,2.44,Entrainement
2026-05-03 20:27:26.000000,Karia Ba Mohamed,34.3667,-5.2139,18.06,76.0,1015.0,4.78,broken clouds,2.0,1.2,68.92,6.07,3.75,Entrainement
2026-05-03 20:27:28.000000,Fes,34.0331,-5.0003,19.14,82.0,1015.0,1.03,broken clouds,2.0,1.35,66.55,6.2,4.01,Entrainement
2026-05-03 21:17:47.576719,Agadir,30.4278,-9.5981,18.06,69.0,1013.0,2.62,overcast clouds,2.0,0.22,82.55,6.02,1.8,Entrainement
2026-05-03 21:17:47.576719,Marrakech,31.6295,-7.9811,22.98,53.0,1014.0,4.63,scattered clouds,2.0,1.4,90.53,28.19,10.25,Entrainement
2026-05-03 21:17:47.576719,Tanger,35.7595,-5.834,17.74,82.0,1016.0,2.06,broken clouds,2.0,1.24,83.61,2.85,1.07,Entrainement
2026-05-03 21:17:47.576719,Rabat,34.0209,-6.8416,18.37,82.0,1017.0,2.06,scattered clouds,2.0,2.44,78.37,4.39,2.44,Entrainement
2026-05-03 21:23:07.000000,Casablanca,33.5731,-7.5898,17.89,77.0,1017.0,2.57,scattered clouds,2.0,1.74,82.33,7.09,2.51,Entrainement
2026-05-03 21:23:14.000000,Rabat,34.0209,-6.8416,18.37,82.0,1017.0,2.06,scattered clouds,2.0,2.44,78.37,4.39,2.44,Entrainement
2026-05-03 21:23:21.000000,Marrakech,31.6295,-7.9811,22.98,53.0,1014.0,4.63,scattered clouds,2.0,1.4,90.53,28.19,10.25,Entrainement
2026-05-03 21:23:27.000000,Fes,34.0331,-5.0003,19.08,82.0,1015.0,1.03,broken clouds,2.0,1.35,66.55,6.2,4.01,Entrainement
2026-05-03 21:27:30.000000,Casablanca,33.5731,-7.5898,18.07,77.0,1017.0,2.06,scattered clouds,2.0,1.95,80.91,7.08,2.21,Entrainement
2026-05-03 21:27:32.000000,Tanger,35.7595,-5.834,17.64,82.0,1016.0,2.57,broken clouds,2.0,2.5,76.72,4.14,2.2,Entrainement
2026-05-03 21:27:33.000000,Karia Ba Mohamed,34.3667,-5.2139,16.88,83.0,1016.0,3.64,broken clouds,2.0,1.27,66.33,5.59,3.37,Entrainement
2026-05-03 21:27:35.000000,Fes,34.0331,-5.0003,18.14,77.0,1016.0,3.6,broken clouds,2.0,1.48,62.42,5.72,3.66,Entrainement
2026-05-03 22:17:57.236803,Marrakech,31.6295,-7.9811,20.98,60.0,1015.0,4.12,scattered clouds,2.0,1.59,89.06,27.74,10.17,Entrainement
2026-05-03 22:17:57.236803,Rabat,34.0209,-6.8416,17.37,88.0,1017.0,1.54,scattered clouds,2.0,2.5,76.72,4.14,2.2,Entrainement
2026-05-03 22:17:57.236803,Agadir,30.4278,-9.5981,18.06,74.0,1014.0,3.03,broken clouds,2.0,0.21,84.03,6.18,1.76,Entrainement
2026-05-03 22:17:57.236803,Tanger,35.7595,-5.834,17.74,82.0,1016.0,2.57,broken clouds,2.0,1.35,82.99,3.11,1.11,Entrainement
2026-05-03 22:23:34.000000,Casablanca,33.5731,-7.5898,17.89,77.0,1017.0,2.06,scattered clouds,2.0,1.91,81.02,7.36,2.5,Entrainement
2026-05-03 22:23:41.000000,Rabat,34.0209,-6.8416,17.37,88.0,1017.0,1.54,scattered clouds,2.0,2.5,76.72,4.14,2.2,Entrainement
2026-05-03 22:23:48.000000,Marrakech,31.6295,-7.9811,20.98,60.0,1015.0,4.12,scattered clouds,2.0,1.59,89.06,27.74,10.17,Entrainement
2026-05-03 22:23:54.000000,Fes,34.0331,-5.0003,18.08,77.0,1016.0,3.6,broken clouds,2.0,1.48,62.42,5.72,3.66,Entrainement
2026-05-03 23:17:36.344657,Agadir,30.4278,-9.5981,18.06,79.0,1015.0,3.25,broken clouds,2.0,0.23,85.26,6.34,1.76,Entrainement
2026-05-03 23:17:36.344657,Tanger,35.7595,-5.834,15.74,88.0,1017.0,2.06,broken clouds,2.0,1.44,82.59,3.41,1.18,Entrainement
2026-05-03 23:17:36.344657,Marrakech,31.6295,-7.9811,18.98,63.0,1016.0,3.09,scattered clouds,2.0,1.75,85.78,26.83,9.99,Entrainement
2026-05-03 23:17:36.344657,Rabat,34.0209,-6.8416,14.37,94.0,1017.0,0.0,broken clouds,2.0,2.5,74.17,3.91,2.01,Entrainement
2026-05-04 00:17:46.235487,Agadir,30.4278,-9.5981,18.06,82.0,1015.0,3.4,broken clouds,2.0,0.23,85.75,5.92,1.61,Entrainement
